model,policy,policy_label,review_budget,reviewer_success,seeds,tasks,mean_reviewed_tasks,mean_actual_review_rate,simulation,mean_team_success_rate,sd_team_success_rate,min_team_success_rate,max_team_success_rate,mean_selective_accuracy,sd_selective_accuracy,min_selective_accuracy,max_selective_accuracy,mean_autonomous_coverage,sd_autonomous_coverage,min_autonomous_coverage,max_autonomous_coverage,mean_autonomous_failure_rate,sd_autonomous_failure_rate,min_autonomous_failure_rate,max_autonomous_failure_rate,mean_failure_capture_rate,sd_failure_capture_rate,min_failure_capture_rate,max_failure_capture_rate,mean_deferral_precision,sd_deferral_precision,min_deferral_precision,max_deferral_precision,mean_unnecessary_review_rate,sd_unnecessary_review_rate,min_unnecessary_review_rate,max_unnecessary_review_rate,mean_errors_prevented_per_review,sd_errors_prevented_per_review,min_errors_prevented_per_review,max_errors_prevented_per_review,mean_reviews_per_prevented_failure,sd_reviews_per_prevented_failure,min_reviews_per_prevented_failure,max_reviews_per_prevented_failure
qwen3-coder-plus,entropy_deferral,Token entropy,0.5,0.6,5,120,60.0,0.5,True,0.7116666666666667,0.016329931618554516,0.6916666666666667,0.725,0.55,0.0,0.55,0.55,0.5,0.0,0.5,0.5,0.45,0.0,0.45,0.45,0.4375,0.0,0.4375,0.4375,0.35,0.0,0.35,0.35,0.65,0.0,0.65,0.65,0.22333333333333333,0.032659863237109045,0.18333333333333332,0.25,4.581818181818182,0.7125788342641971,4.0,5.454545454545454
qwen3-coder-plus,entropy_deferral,Token entropy,0.5,0.75,5,120,60.0,0.5,True,0.7333333333333334,0.013944333775567929,0.7166666666666667,0.75,0.55,0.0,0.55,0.55,0.5,0.0,0.5,0.5,0.45,0.0,0.45,0.45,0.4375,0.0,0.4375,0.4375,0.35,0.0,0.35,0.35,0.65,0.0,0.65,0.65,0.26666666666666666,0.027888667551135844,0.23333333333333334,0.3,3.7927170868347337,0.4088484546895,3.3333333333333335,4.285714285714286
qwen3-coder-plus,entropy_deferral,Token entropy,0.5,0.9,5,120,60.0,0.5,True,0.765,0.006236095644623261,0.7583333333333333,0.775,0.55,0.0,0.55,0.55,0.5,0.0,0.5,0.5,0.45,0.0,0.45,0.45,0.4375,0.0,0.4375,0.4375,0.35,0.0,0.35,0.35,0.65,0.0,0.65,0.65,0.32999999999999996,0.01247219128924647,0.31666666666666665,0.35,3.0345864661654134,0.11339183471584274,2.857142857142857,3.1578947368421053
qwen3-coder-plus,entropy_deferral,Token entropy,0.5,1.0,5,120,60.0,0.5,True,0.775,0.0,0.775,0.775,0.55,0.0,0.55,0.55,0.5,0.0,0.5,0.5,0.45,0.0,0.45,0.45,0.4375,0.0,0.4375,0.4375,0.35,0.0,0.35,0.35,0.65,0.0,0.65,0.65,0.35,0.0,0.35,0.35,2.857142857142857,0.0,2.857142857142857,2.857142857142857
qwen3-coder-plus,entropy_deferral,Token entropy,1.0,0.6,5,120,120.0,1.0,True,0.8383333333333334,0.023921166824012196,0.8,0.8666666666666667,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.4,0.0,0.4,0.4,0.6,0.0,0.6,0.6,0.23833333333333334,0.023921166824012206,0.2,0.26666666666666666,4.240668644172538,0.44857511670912054,3.75,5.0
qwen3-coder-plus,entropy_deferral,Token entropy,1.0,0.75,5,120,120.0,1.0,True,0.8916666666666667,0.024152294576982418,0.85,0.925,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.4,0.0,0.4,0.4,0.6,0.0,0.6,0.6,0.2916666666666667,0.0241522945769824,0.25,0.325,3.4534798534798536,0.30204480531516775,3.076923076923077,4.0
qwen3-coder-plus,entropy_deferral,Token entropy,1.0,0.9,5,120,120.0,1.0,True,0.96,0.016158932858054424,0.9333333333333333,0.975,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.4,0.0,0.4,0.4,0.6,0.0,0.6,0.6,0.36,0.016158932858054437,0.3333333333333333,0.375,2.7835497835497836,0.12865229867363961,2.6666666666666665,3.0
qwen3-coder-plus,entropy_deferral,Token entropy,1.0,1.0,5,120,120.0,1.0,True,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.4,0.0,0.4,0.4,0.6,0.0,0.6,0.6,0.4,0.0,0.4,0.4,2.5,0.0,2.5,2.5
qwen3-coder-plus,self_consistency_deferral,Self-consistency,0.0,0.6,5,120,0.0,0.0,True,0.6,0.0,0.6,0.6,0.6,0.0,0.6,0.6,1.0,0.0,1.0,1.0,0.4,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
qwen3-coder-plus,self_consistency_deferral,Self-consistency,0.0,0.75,5,120,0.0,0.0,True,0.6,0.0,0.6,0.6,0.6,0.0,0.6,0.6,1.0,0.0,1.0,1.0,0.4,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
qwen3-coder-plus,self_consistency_deferral,Self-consistency,0.0,0.9,5,120,0.0,0.0,True,0.6,0.0,0.6,0.6,0.6,0.0,0.6,0.6,1.0,0.0,1.0,1.0,0.4,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
qwen3-coder-plus,self_consistency_deferral,Self-consistency,0.0,1.0,5,120,0.0,0.0,True,0.6,0.0,0.6,0.6,0.6,0.0,0.6,0.6,1.0,0.0,1.0,1.0,0.4,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
qwen3-coder-plus,self_consistency_deferral,Self-consistency,0.05,0.6,5,120,6.0,0.05,True,0.61,0.006236095644623261,0.6,0.6166666666666667,0.5964912280701754,0.0,0.5964912280701754,0.5964912280701754,0.95,0.0,0.95,0.95,0.40350877192982454,0.0,0.40350877192982454,0.40350877192982454,0.041666666666666664,0.0,0.041666666666666664,0.041666666666666664,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.19999999999999998,0.1247219128924647,0.0,0.3333333333333333,4.5,1.5,3.0,6.0
qwen3-coder-plus,self_consistency_deferral,Self-consistency,0.05,0.75,5,120,6.0,0.05,True,0.61,0.006236095644623261,0.6,0.6166666666666667,0.5964912280701754,0.0,0.5964912280701754,0.5964912280701754,0.95,0.0,0.95,0.95,0.40350877192982454,0.0,0.40350877192982454,0.40350877192982454,0.041666666666666664,0.0,0.041666666666666664,0.041666666666666664,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.19999999999999998,0.1247219128924647,0.0,0.3333333333333333,4.5,1.5,3.0,6.0
qwen3-coder-plus,self_consistency_deferral,Self-consistency,0.05,0.9,5,120,6.0,0.05,True,0.6166666666666667,0.0,0.6166666666666667,0.6166666666666667,0.5964912280701754,0.0,0.5964912280701754,0.5964912280701754,0.95,0.0,0.95,0.95,0.40350877192982454,0.0,0.40350877192982454,0.40350877192982454,0.041666666666666664,0.0,0.041666666666666664,0.041666666666666664,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,3.0,0.0,3.0,3.0
qwen3-coder-plus,self_consistency_deferral,Self-consistency,0.05,1.0,5,120,6.0,0.05,True,0.6166666666666667,0.0,0.6166666666666667,0.6166666666666667,0.5964912280701754,0.0,0.5964912280701754,0.5964912280701754,0.95,0.0,0.95,0.95,0.40350877192982454,0.0,0.40350877192982454,0.40350877192982454,0.041666666666666664,0.0,0.041666666666666664,0.041666666666666664,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,3.0,0.0,3.0,3.0
qwen3-coder-plus,self_consistency_deferral,Self-consistency,0.1,0.6,5,120,12.0,0.1,True,0.6366666666666667,0.011303883305208786,0.6166666666666667,0.65,0.6203703703703703,0.0,0.6203703703703703,0.6203703703703703,0.9,0.0,0.9,0.9,0.37962962962962965,0.0,0.37962962962962965,0.37962962962962965,0.14583333333333334,0.0,0.14583333333333334,0.14583333333333334,0.5833333333333334,0.0,0.5833333333333334,0.5833333333333334,0.4166666666666667,0.0,0.4166666666666667,0.4166666666666667,0.3666666666666667,0.11303883305208781,0.16666666666666666,0.5,3.16,1.4554724318928203,2.0,6.0
qwen3-coder-plus,self_consistency_deferral,Self-consistency,0.1,0.75,5,120,12.0,0.1,True,0.6433333333333333,0.009718253158075509,0.625,0.65,0.6203703703703703,0.0,0.6203703703703703,0.6203703703703703,0.9,0.0,0.9,0.9,0.37962962962962965,0.0,0.37962962962962965,0.37962962962962965,0.14583333333333334,0.0,0.14583333333333334,0.14583333333333334,0.5833333333333334,0.0,0.5833333333333334,0.5833333333333334,0.4166666666666667,0.0,0.4166666666666667,0.4166666666666667,0.43333333333333335,0.097182531580755,0.25,0.5,2.48,0.7756287771866126,2.0,4.0
qwen3-coder-plus,self_consistency_deferral,Self-consistency,0.1,0.9,5,120,12.0,0.1,True,0.655,0.004082482904638616,0.65,0.6583333333333333,0.6203703703703703,0.0,0.6203703703703703,0.6203703703703703,0.9,0.0,0.9,0.9,0.37962962962962965,0.0,0.37962962962962965,0.37962962962962965,0.14583333333333334,0.0,0.14583333333333334,0.14583333333333334,0.5833333333333334,0.0,0.5833333333333334,0.5833333333333334,0.4166666666666667,0.0,0.4166666666666667,0.4166666666666667,0.55,0.04082482904638632,0.5,0.5833333333333334,1.8285714285714285,0.13997084244475308,1.7142857142857142,2.0
qwen3-coder-plus,self_consistency_deferral,Self-consistency,0.1,1.0,5,120,12.0,0.1,True,0.6583333333333333,0.0,0.6583333333333333,0.6583333333333333,0.6203703703703703,0.0,0.6203703703703703,0.6203703703703703,0.9,0.0,0.9,0.9,0.37962962962962965,0.0,0.37962962962962965,0.37962962962962965,0.14583333333333334,0.0,0.14583333333333334,0.14583333333333334,0.5833333333333334,0.0,0.5833333333333334,0.5833333333333334,0.4166666666666667,0.0,0.4166666666666667,0.4166666666666667,0.5833333333333334,0.0,0.5833333333333334,0.5833333333333334,1.7142857142857142,0.0,1.7142857142857142,1.7142857142857142
qwen3-coder-plus,self_consistency_deferral,Self-consistency,0.2,0.6,5,120,24.0,0.2,True,0.665,0.014337208778404371,0.6416666666666667,0.6833333333333333,0.6354166666666666,0.0,0.6354166666666666,0.6354166666666666,0.8,0.0,0.8,0.8,0.3645833333333333,0.0,0.3645833333333333,0.3645833333333333,0.2708333333333333,0.0,0.2708333333333333,0.2708333333333333,0.5416666666666666,0.0,0.5416666666666666,0.5416666666666666,0.4583333333333333,0.0,0.4583333333333333,0.4583333333333333,0.325,0.07168604389202189,0.20833333333333334,0.4166666666666667,3.2590476190476187,0.8437127752769498,2.4,4.8
qwen3-coder-plus,self_consistency_deferral,Self-consistency,0.2,0.75,5,120,24.0,0.2,True,0.6816666666666666,0.013333333333333326,0.6583333333333333,0.7,0.6354166666666666,0.0,0.6354166666666666,0.6354166666666666,0.8,0.0,0.8,0.8,0.3645833333333333,0.0,0.3645833333333333,0.3645833333333333,0.2708333333333333,0.0,0.2708333333333333,0.2708333333333333,0.5416666666666666,0.0,0.5416666666666666,0.5416666666666666,0.4583333333333333,0.0,0.4583333333333333,0.4583333333333333,0.4083333333333333,0.06666666666666667,0.2916666666666667,0.5,2.525714285714286,0.47727115469305365,2.0,3.4285714285714284
qwen3-coder-plus,self_consistency_deferral,Self-consistency,0.2,0.9,5,120,24.0,0.2,True,0.7033333333333334,0.00408248290463867,0.7,0.7083333333333334,0.6354166666666666,0.0,0.6354166666666666,0.6354166666666666,0.8,0.0,0.8,0.8,0.3645833333333333,0.0,0.3645833333333333,0.3645833333333333,0.2708333333333333,0.0,0.2708333333333333,0.2708333333333333,0.5416666666666666,0.0,0.5416666666666666,0.5416666666666666,0.4583333333333333,0.0,0.4583333333333333,0.4583333333333333,0.5166666666666666,0.02041241452319313,0.5,0.5416666666666666,1.9384615384615385,0.07536891516255928,1.8461538461538463,2.0
qwen3-coder-plus,self_consistency_deferral,Self-consistency,0.2,1.0,5,120,24.0,0.2,True,0.7083333333333334,0.0,0.7083333333333334,0.7083333333333334,0.6354166666666666,0.0,0.6354166666666666,0.6354166666666666,0.8,0.0,0.8,0.8,0.3645833333333333,0.0,0.3645833333333333,0.3645833333333333,0.2708333333333333,0.0,0.2708333333333333,0.2708333333333333,0.5416666666666666,0.0,0.5416666666666666,0.5416666666666666,0.4583333333333333,0.0,0.4583333333333333,0.4583333333333333,0.5416666666666666,0.0,0.5416666666666666,0.5416666666666666,1.8461538461538463,0.0,1.8461538461538463,1.8461538461538463
qwen3-coder-plus,self_consistency_deferral,Self-consistency,0.3,0.6,5,120,36.0,0.3,True,0.7116666666666667,0.017159383568311645,0.6833333333333333,0.7333333333333333,0.6785714285714286,0.0,0.6785714285714286,0.6785714285714286,0.7,0.0,0.7,0.7,0.32142857142857145,0.0,0.32142857142857145,0.32142857142857145,0.4375,0.0,0.4375,0.4375,0.5833333333333334,0.0,0.5833333333333334,0.5833333333333334,0.4166666666666667,0.0,0.4166666666666667,0.4166666666666667,0.37222222222222223,0.05719794522770555,0.2777777777777778,0.4444444444444444,2.7576923076923077,0.4680691801394851,2.25,3.6
qwen3-coder-plus,self_consistency_deferral,Self-consistency,0.3,0.75,5,120,36.0,0.3,True,0.7366666666666667,0.013540064007726596,0.7166666666666667,0.7583333333333333,0.6785714285714286,0.0,0.6785714285714286,0.6785714285714286,0.7,0.0,0.7,0.7,0.32142857142857145,0.0,0.32142857142857145,0.32142857142857145,0.4375,0.0,0.4375,0.4375,0.5833333333333334,0.0,0.5833333333333334,0.5833333333333334,0.4166666666666667,0.0,0.4166666666666667,0.4166666666666667,0.45555555555555555,0.045133546692422005,0.3888888888888889,0.5277777777777778,2.2167624944714728,0.2197825653036296,1.894736842105263,2.5714285714285716
qwen3-coder-plus,self_consistency_deferral,Self-consistency,0.3,0.9,5,120,36.0,0.3,True,0.7683333333333334,0.0033333333333333214,0.7666666666666667,0.775,0.6785714285714286,0.0,0.6785714285714286,0.6785714285714286,0.7,0.0,0.7,0.7,0.32142857142857145,0.0,0.32142857142857145,0.32142857142857145,0.4375,0.0,0.4375,0.4375,0.5833333333333334,0.0,0.5833333333333334,0.5833333333333334,0.4166666666666667,0.0,0.4166666666666667,0.4166666666666667,0.5611111111111111,0.011111111111111117,0.5555555555555556,0.5833333333333334,1.782857142857143,0.03428571428571434,1.7142857142857142,1.8
qwen3-coder-plus,self_consistency_deferral,Self-consistency,0.3,1.0,5,120,36.0,0.3,True,0.775,0.0,0.775,0.775,0.6785714285714286,0.0,0.6785714285714286,0.6785714285714286,0.7,0.0,0.7,0.7,0.32142857142857145,0.0,0.32142857142857145,0.32142857142857145,0.4375,0.0,0.4375,0.4375,0.5833333333333334,0.0,0.5833333333333334,0.5833333333333334,0.4166666666666667,0.0,0.4166666666666667,0.4166666666666667,0.5833333333333334,0.0,0.5833333333333334,0.5833333333333334,1.7142857142857142,0.0,1.7142857142857142,1.7142857142857142
qwen3-coder-plus,self_consistency_deferral,Self-consistency,0.5,0.6,5,120,60.0,0.5,True,0.7733333333333333,0.023213980461973528,0.7416666666666667,0.8,0.7833333333333333,0.0,0.7833333333333333,0.7833333333333333,0.5,0.0,0.5,0.5,0.21666666666666667,0.0,0.21666666666666667,0.21666666666666667,0.7291666666666666,0.0,0.7291666666666666,0.7291666666666666,0.5833333333333334,0.0,0.5833333333333334,0.5833333333333334,0.4166666666666667,0.0,0.4166666666666667,0.4166666666666667,0.3466666666666667,0.046427960923947076,0.2833333333333333,0.4,2.9397426954971713,0.412488174838317,2.5,3.5294117647058822
qwen3-coder-plus,self_consistency_deferral,Self-consistency,0.5,0.75,5,120,60.0,0.5,True,0.8133333333333334,0.015456030825826177,0.7916666666666666,0.8333333333333334,0.7833333333333333,0.0,0.7833333333333333,0.7833333333333333,0.5,0.0,0.5,0.5,0.21666666666666667,0.0,0.21666666666666667,0.21666666666666667,0.7291666666666666,0.0,0.7291666666666666,0.7291666666666666,0.5833333333333334,0.0,0.5833333333333334,0.5833333333333334,0.4166666666666667,0.0,0.4166666666666667,0.4166666666666667,0.4266666666666667,0.030912061651652337,0.38333333333333336,0.4666666666666667,2.356293464989117,0.1733497427361089,2.142857142857143,2.608695652173913
qwen3-coder-plus,self_consistency_deferral,Self-consistency,0.5,0.9,5,120,60.0,0.5,True,0.8666666666666667,0.007453559924999322,0.8583333333333333,0.875,0.7833333333333333,0.0,0.7833333333333333,0.7833333333333333,0.5,0.0,0.5,0.5,0.21666666666666667,0.0,0.21666666666666667,0.21666666666666667,0.7291666666666666,0.0,0.7291666666666666,0.7291666666666666,0.5833333333333334,0.0,0.5833333333333334,0.5833333333333334,0.4166666666666667,0.0,0.4166666666666667,0.4166666666666667,0.5333333333333333,0.014907119849998594,0.5166666666666667,0.55,1.876466275659824,0.05246419549212569,1.8181818181818181,1.935483870967742
qwen3-coder-plus,self_consistency_deferral,Self-consistency,0.5,1.0,5,120,60.0,0.5,True,0.8916666666666667,0.0,0.8916666666666667,0.8916666666666667,0.7833333333333333,0.0,0.7833333333333333,0.7833333333333333,0.5,0.0,0.5,0.5,0.21666666666666667,0.0,0.21666666666666667,0.21666666666666667,0.7291666666666666,0.0,0.7291666666666666,0.7291666666666666,0.5833333333333334,0.0,0.5833333333333334,0.5833333333333334,0.4166666666666667,0.0,0.4166666666666667,0.4166666666666667,0.5833333333333334,0.0,0.5833333333333334,0.5833333333333334,1.7142857142857142,0.0,1.7142857142857142,1.7142857142857142
qwen3-coder-plus,self_consistency_deferral,Self-consistency,1.0,0.6,5,120,120.0,1.0,True,0.8383333333333334,0.023921166824012196,0.8,0.8666666666666667,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.4,0.0,0.4,0.4,0.6,0.0,0.6,0.6,0.23833333333333334,0.023921166824012206,0.2,0.26666666666666666,4.240668644172538,0.44857511670912054,3.75,5.0
qwen3-coder-plus,self_consistency_deferral,Self-consistency,1.0,0.75,5,120,120.0,1.0,True,0.8916666666666667,0.024152294576982418,0.85,0.925,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.4,0.0,0.4,0.4,0.6,0.0,0.6,0.6,0.2916666666666667,0.0241522945769824,0.25,0.325,3.4534798534798536,0.30204480531516775,3.076923076923077,4.0
qwen3-coder-plus,self_consistency_deferral,Self-consistency,1.0,0.9,5,120,120.0,1.0,True,0.96,0.016158932858054424,0.9333333333333333,0.975,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.4,0.0,0.4,0.4,0.6,0.0,0.6,0.6,0.36,0.016158932858054437,0.3333333333333333,0.375,2.7835497835497836,0.12865229867363961,2.6666666666666665,3.0
qwen3-coder-plus,self_consistency_deferral,Self-consistency,1.0,1.0,5,120,120.0,1.0,True,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.4,0.0,0.4,0.4,0.6,0.0,0.6,0.6,0.4,0.0,0.4,0.4,2.5,0.0,2.5,2.5
qwen3-coder-plus,aggregate_uncertainty_deferral,Aggregate uncertainty,0.0,0.6,5,120,0.0,0.0,True,0.6,0.0,0.6,0.6,0.6,0.0,0.6,0.6,1.0,0.0,1.0,1.0,0.4,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
qwen3-coder-plus,aggregate_uncertainty_deferral,Aggregate uncertainty,0.0,0.75,5,120,0.0,0.0,True,0.6,0.0,0.6,0.6,0.6,0.0,0.6,0.6,1.0,0.0,1.0,1.0,0.4,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
qwen3-coder-plus,aggregate_uncertainty_deferral,Aggregate uncertainty,0.0,0.9,5,120,0.0,0.0,True,0.6,0.0,0.6,0.6,0.6,0.0,0.6,0.6,1.0,0.0,1.0,1.0,0.4,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
qwen3-coder-plus,aggregate_uncertainty_deferral,Aggregate uncertainty,0.0,1.0,5,120,0.0,0.0,True,0.6,0.0,0.6,0.6,0.6,0.0,0.6,0.6,1.0,0.0,1.0,1.0,0.4,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
qwen3-coder-plus,aggregate_uncertainty_deferral,Aggregate uncertainty,0.05,0.6,5,120,6.0,0.05,True,0.6166666666666667,0.005270462766947316,0.6083333333333333,0.625,0.6140350877192983,0.0,0.6140350877192983,0.6140350877192983,0.95,0.0,0.95,0.95,0.38596491228070173,0.0,0.38596491228070173,0.38596491228070173,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.10540925533894598,0.16666666666666666,0.5,3.4,1.3564659966250536,2.0,6.0
qwen3-coder-plus,aggregate_uncertainty_deferral,Aggregate uncertainty,0.05,0.75,5,120,6.0,0.05,True,0.6183333333333333,0.006236095644623249,0.6083333333333333,0.625,0.6140350877192983,0.0,0.6140350877192983,0.6140350877192983,0.95,0.0,0.95,0.95,0.38596491228070173,0.0,0.38596491228070173,0.38596491228070173,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.36666666666666664,0.12472191289246472,0.16666666666666666,0.5,3.2,1.469693845669907,2.0,6.0
qwen3-coder-plus,aggregate_uncertainty_deferral,Aggregate uncertainty,0.05,0.9,5,120,6.0,0.05,True,0.6283333333333333,0.006666666666666643,0.6166666666666667,0.6333333333333333,0.6140350877192983,0.0,0.6140350877192983,0.6140350877192983,0.95,0.0,0.95,0.95,0.38596491228070173,0.0,0.38596491228070173,0.38596491228070173,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.5666666666666667,0.13333333333333333,0.3333333333333333,0.6666666666666666,1.9,0.5830951894845301,1.5,3.0
qwen3-coder-plus,aggregate_uncertainty_deferral,Aggregate uncertainty,0.05,1.0,5,120,6.0,0.05,True,0.6333333333333333,0.0,0.6333333333333333,0.6333333333333333,0.6140350877192983,0.0,0.6140350877192983,0.6140350877192983,0.95,0.0,0.95,0.95,0.38596491228070173,0.0,0.38596491228070173,0.38596491228070173,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,1.5,0.0,1.5,1.5
qwen3-coder-plus,aggregate_uncertainty_deferral,Aggregate uncertainty,0.1,0.6,5,120,12.0,0.1,True,0.6333333333333333,0.012909944487358053,0.625,0.6583333333333333,0.6296296296296297,0.0,0.6296296296296297,0.6296296296296297,0.9,0.0,0.9,0.9,0.37037037037037035,0.0,0.37037037037037035,0.37037037037037035,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.12909944487358058,0.25,0.5833333333333334,3.342857142857143,0.9016990764605429,1.7142857142857142,4.0
qwen3-coder-plus,aggregate_uncertainty_deferral,Aggregate uncertainty,0.1,0.75,5,120,12.0,0.1,True,0.6416666666666667,0.011785113019775797,0.625,0.6583333333333333,0.6296296296296297,0.0,0.6296296296296297,0.6296296296296297,0.9,0.0,0.9,0.9,0.37037037037037035,0.0,0.37037037037037035,0.37037037037037035,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.4166666666666667,0.11785113019775793,0.25,0.5833333333333334,2.6228571428571428,0.8126349181545681,1.7142857142857142,4.0
qwen3-coder-plus,aggregate_uncertainty_deferral,Aggregate uncertainty,0.1,0.9,5,120,12.0,0.1,True,0.6583333333333333,0.009128709291752735,0.6416666666666667,0.6666666666666666,0.6296296296296297,0.0,0.6296296296296297,0.6296296296296297,0.9,0.0,0.9,0.9,0.37037037037037035,0.0,0.37037037037037035,0.37037037037037035,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.5833333333333334,0.09128709291752767,0.4166666666666667,0.6666666666666666,1.7657142857142856,0.3313053958300746,1.5,2.4
qwen3-coder-plus,aggregate_uncertainty_deferral,Aggregate uncertainty,0.1,1.0,5,120,12.0,0.1,True,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.6296296296296297,0.0,0.6296296296296297,0.6296296296296297,0.9,0.0,0.9,0.9,0.37037037037037035,0.0,0.37037037037037035,0.37037037037037035,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,1.5,0.0,1.5,1.5
qwen3-coder-plus,aggregate_uncertainty_deferral,Aggregate uncertainty,0.2,0.6,5,120,24.0,0.2,True,0.6733333333333333,0.016996731711975938,0.65,0.6916666666666667,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.8,0.0,0.8,0.8,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.36666666666666664,0.08498365855987973,0.25,0.4583333333333333,2.8917748917748916,0.7176439486895707,2.1818181818181817,4.0
qwen3-coder-plus,aggregate_uncertainty_deferral,Aggregate uncertainty,0.2,0.75,5,120,24.0,0.2,True,0.6933333333333334,0.0097182531580755,0.6833333333333333,0.7083333333333334,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.8,0.0,0.8,0.8,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.4666666666666667,0.04859126579037749,0.4166666666666667,0.5416666666666666,2.1655944055944056,0.21891503122083744,1.8461538461538463,2.4
